区域名称,存放地点,资产编码,资产名称,规格型号,数量,单价,总价,购置日期
同源楼,同源楼二楼,13047219,学生桌,钢木1.2*0.45*0.74,1,190,190.00 ,2019/9/16
同源楼,同源楼二楼,13047220,学生桌,钢木1.2*0.45*0.74,1,190,190.00 ,2019/9/16
同源楼,同源楼二楼,13047221,学生桌,钢木1.2*0.45*0.74,1,190,190.00 ,2019/9/16
同源楼,同源楼二楼,13047222,学生桌,钢木1.2*0.45*0.74,1,190,190.00 ,2019/9/16
同源楼,同源楼二楼,13047223,学生桌,钢木1.2*0.45*0.74,1,190,190.00 ,2019/9/16
同源楼,同源楼二楼,13047224,学生桌,钢木1.2*0.45*0.74,1,190,190.00 ,2019/9/16
同源楼,同源楼二楼,13047225,学生桌,钢木1.2*0.45*0.74,1,190,190.00 ,2019/9/16
同源楼,同源楼二楼,13047226,学生桌,钢木1.2*0.45*0.74,1,190,190.00 ,2019/9/16
同源楼,同源楼二楼,13047227,学生桌,钢木1.2*0.45*0.74,1,190,190.00 ,2019/9/16
同源楼,同源楼二楼,13047228,学生桌,钢木1.2*0.45*0.74,1,190,190.00 ,2019/9/16
同源楼,同源楼二楼,13047229,学生桌,钢木1.2*0.45*0.74,1,190,190.00 ,2019/9/16
同源楼,同源楼二楼,13047230,学生桌,钢木1.2*0.45*0.74,1,190,190.00 ,2019/9/16
同源楼,同源楼二楼,13047231,学生桌,钢木1.2*0.45*0.74,1,190,190.00 ,2019/9/16
同源楼,同源楼二楼,13047232,学生桌,钢木1.2*0.45*0.74,1,190,190.00 ,2019/9/16
同源楼,同源楼二楼,13047233,学生桌,钢木1.2*0.45*0.74,1,190,190.00 ,2019/9/16
同源楼,同源楼二楼,13047234,学生桌,钢木1.2*0.45*0.74,1,190,190.00 ,2019/9/16
同源楼,同源楼二楼,13047235,学生桌,钢木1.2*0.45*0.74,1,190,190.00 ,2019/9/16
同源楼,同源楼二楼,13047236,学生桌,钢木1.2*0.45*0.74,1,190,190.00 ,2019/9/16
同源楼,同源楼二楼,13047237,学生桌,钢木1.2*0.45*0.74,1,190,190.00 ,2019/9/16
同源楼,同源楼二楼,13047238,学生桌,钢木1.2*0.45*0.74,1,190,190.00 ,2019/9/16
同源楼,同源楼二楼,13047239,学生桌,钢木1.2*0.45*0.74,1,190,190.00 ,2019/9/16
同源楼,同源楼二楼,13047240,学生桌,钢木1.2*0.45*0.74,1,190,190.00 ,2019/9/16
同源楼,同源楼二楼,13047241,学生桌,钢木1.2*0.45*0.74,1,190,190.00 ,2019/9/16
同源楼,同源楼二楼,13047242,学生桌,钢木1.2*0.45*0.74,1,190,190.00 ,2019/9/16
同源楼,同源楼二楼,13047243,学生桌,钢木1.2*0.45*0.74,1,190,190.00 ,2019/9/16
同源楼,同源楼二楼,13047244,学生桌,钢木1.2*0.45*0.74,1,190,190.00 ,2019/9/16
同源楼,同源楼二楼,13047245,学生桌,钢木1.2*0.45*0.74,1,190,190.00 ,2019/9/16
同源楼,同源楼二楼,13047246,学生桌,钢木1.2*0.45*0.74,1,190,190.00 ,2019/9/16
同源楼,同源楼二楼,13047247,学生桌,钢木1.2*0.45*0.74,1,190,190.00 ,2019/9/16
同源楼,同源楼二楼,13047248,学生桌,钢木1.2*0.45*0.74,1,190,190.00 ,2019/9/16
同源楼,同源楼二楼,13047249,学生桌,钢木1.2*0.45*0.74,1,190,190.00 ,2019/9/16
同源楼,同源楼二楼,13047250,学生桌,钢木1.2*0.45*0.74,1,190,190.00 ,2019/9/16
同源楼,同源楼二楼,13047251,学生桌,钢木1.2*0.45*0.74,1,190,190.00 ,2019/9/16
同源楼,同源楼二楼,13047252,学生桌,钢木1.2*0.45*0.74,1,190,190.00 ,2019/9/16
同源楼,同源楼二楼,13047253,学生桌,钢木1.2*0.45*0.74,1,190,190.00 ,2019/9/16
同源楼,同源楼二楼,13047254,学生桌,钢木1.2*0.45*0.74,1,190,190.00 ,2019/9/16
同源楼,同源楼二楼,13047255,学生桌,钢木1.2*0.45*0.74,1,190,190.00 ,2019/9/16
同源楼,同源楼二楼,13047256,学生桌,钢木1.2*0.45*0.74,1,190,190.00 ,2019/9/16
同源楼,同源楼二楼,13047257,学生桌,钢木1.2*0.45*0.74,1,190,190.00 ,2019/9/16
同源楼,同源楼二楼,13047258,学生桌,钢木1.2*0.45*0.74,1,190,190.00 ,2019/9/16
同源楼,同源楼二楼,13047259,学生桌,钢木1.2*0.45*0.74,1,190,190.00 ,2019/9/16
同源楼,同源楼二楼,13047260,学生桌,钢木1.2*0.45*0.74,1,190,190.00 ,2019/9/16
同源楼,同源楼二楼,13047261,学生桌,钢木1.2*0.45*0.74,1,190,190.00 ,2019/9/16
同源楼,同源楼二楼,13047262,学生桌,钢木1.2*0.45*0.74,1,190,190.00 ,2019/9/16
同源楼,同源楼二楼,13047263,学生桌,钢木1.2*0.45*0.74,1,190,190.00 ,2019/9/16
同源楼,同源楼二楼,13047264,学生桌,钢木1.2*0.45*0.74,1,190,190.00 ,2019/9/16
同源楼,同源楼二楼,13047265,学生桌,钢木1.2*0.45*0.74,1,190,190.00 ,2019/9/16
同源楼,同源楼二楼,13047266,学生桌,钢木1.2*0.45*0.74,1,190,190.00 ,2019/9/16
同源楼,同源楼二楼,13047267,学生桌,钢木1.2*0.45*0.74,1,190,190.00 ,2019/9/16
同源楼,同源楼二楼,13047268,学生桌,钢木1.2*0.45*0.74,1,190,190.00 ,2019/9/16
同源楼,同源楼二楼,13047269,学生桌,钢木1.2*0.45*0.74,1,190,190.00 ,2019/9/16
同源楼,同源楼二楼,13047270,学生桌,钢木1.2*0.45*0.74,1,190,190.00 ,2019/9/16
同源楼,同源楼二楼,13047271,学生桌,钢木1.2*0.45*0.74,1,190,190.00 ,2019/9/16
同源楼,同源楼二楼,13047272,学生桌,钢木1.2*0.45*0.74,1,190,190.00 ,2019/9/16
同源楼,同源楼二楼,13047273,学生桌,钢木1.2*0.45*0.74,1,190,190.00 ,2019/9/16
同源楼,同源楼二楼,13047274,学生桌,钢木1.2*0.45*0.74,1,190,190.00 ,2019/9/16
同源楼,同源楼二楼,13047275,学生桌,钢木1.2*0.45*0.74,1,190,190.00 ,2019/9/16
同源楼,同源楼二楼,13047276,学生桌,钢木1.2*0.45*0.74,1,190,190.00 ,2019/9/16
同源楼,同源楼二楼,13047277,学生桌,钢木1.2*0.45*0.74,1,190,190.00 ,2019/9/16
同源楼,同源楼二楼,13047278,学生桌,钢木1.2*0.45*0.74,1,190,190.00 ,2019/9/16
同源楼,同源楼二楼,13047279,学生桌,钢木1.2*0.45*0.74,1,190,190.00 ,2019/9/16
同源楼,同源楼二楼,13047280,学生桌,钢木1.2*0.45*0.74,1,190,190.00 ,2019/9/16
同源楼,同源楼二楼,13047281,学生桌,钢木1.2*0.45*0.74,1,190,190.00 ,2019/9/16
同源楼,同源楼二楼,13047282,学生桌,钢木1.2*0.45*0.74,1,190,190.00 ,2019/9/16
同源楼,同源楼二楼,13047283,学生桌,钢木1.2*0.45*0.74,1,190,190.00 ,2019/9/16
同源楼,同源楼二楼,13047284,学生桌,钢木1.2*0.45*0.74,1,190,190.00 ,2019/9/16
同源楼,同源楼二楼,13047285,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047286,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047287,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047288,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047289,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047290,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047291,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047292,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047293,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047294,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047295,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047296,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047297,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047298,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047299,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047300,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047301,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047302,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047303,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047304,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047305,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047306,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047307,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047308,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047309,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047310,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047311,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047312,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047313,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047314,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047315,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047316,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047317,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047318,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047319,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047320,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047321,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047322,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047323,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047324,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047325,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047326,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047327,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047328,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047329,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047330,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047331,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047332,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047333,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047334,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047335,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047336,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047337,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047338,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047339,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047340,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047341,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047342,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047343,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047344,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047345,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047346,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047347,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047348,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047349,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047350,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047351,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047352,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047353,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047354,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047355,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047356,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047357,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047358,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047359,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047360,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047361,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047362,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047363,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047364,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047365,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047366,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047367,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047368,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047369,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047370,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047371,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047372,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047373,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047374,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047375,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047376,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047377,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047378,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047379,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047380,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047381,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047382,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047383,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047384,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047385,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047386,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047387,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047388,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047389,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047390,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047391,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047392,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047393,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047394,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047395,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047396,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047397,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047398,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047399,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047400,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047401,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047402,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047403,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047404,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047405,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047406,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047407,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047408,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047409,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047410,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047411,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047412,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047413,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047414,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047415,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047416,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047417,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047418,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047419,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047420,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047421,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047422,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047423,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047424,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047425,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047426,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047427,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047428,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047429,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047430,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047431,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047432,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047433,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047434,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047435,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047436,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047437,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047438,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047439,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047440,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047441,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047442,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047443,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047444,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047445,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047446,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047447,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047448,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047449,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047450,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047451,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047452,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047453,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047454,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047455,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047456,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047457,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047458,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047459,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047460,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047461,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047462,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047463,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047464,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047465,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047466,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047467,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047468,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047469,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047470,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047471,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047472,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047473,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047474,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047475,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047476,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047477,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047478,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047479,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047480,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047481,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047482,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047483,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047484,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047485,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047486,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047487,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047488,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047489,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047490,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047491,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
